S.No,Time,Cycle,Lo-V,Hi-V,V-rise,Intensify,P-rise,Biscuit_Thick,Cast pressure,Cycle Time,,,
1069,17:15:57,5031684,0.26,4.42,23,245,51,19,980,00:00:49,,,
1070,17:16:47,5031685,0.26,4.33,23,244,54,21,976,00:00:50,,,
1071,17:21:56,5031686,0.26,4.34,21,156,44,21,624,00:05:09,,,
1072,17:25:03,5031687,0.26,4.38,23,237,55,27,948,00:03:07,,,
1073,17:25:52,5031688,0.26,4.44,25,240,53,19,960,00:00:49,,,
1074,17:26:42,5031689,0.26,4.31,23,241,44,19,964,00:00:50,,,
1075,17:27:31,5031690,0.26,4.43,23,240,38,20,960,00:00:49,,,
1076,17:28:21,5031691,0.26,4.33,24,240,38,20,960,00:00:50,,,
1077,17:29:10,5031692,0.26,4.21,26,240,36,21,960,00:00:49,,,
1078,17:29:59,5031693,0.26,4.42,23,240,38,20,960,00:00:49,,,
1079,17:30:49,5031694,0.26,4.28,24,240,38,21,960,00:00:50,,,
1080,17:31:39,5031695,0.26,4.42,23,242,38,21,968,00:00:50,,,
1081,17:32:28,5031696,0.26,4.46,24,240,48,19,960,00:00:49,,,
1082,17:33:18,5031697,0.26,4.42,23,238,39,19,952,00:00:50,,,
1083,17:34:07,5031698,0.26,4.29,22,241,38,22,964,00:00:49,,,
1084,17:34:57,5031699,0.26,4.25,23,240,38,21,960,00:00:50,,,
1085,17:35:46,5031700,0.26,4.37,21,240,37,20,960,00:00:49,,,
1086,17:36:35,5031701,0.26,4.38,25,240,38,19,960,00:00:49,,,
1087,17:37:25,5031702,0.26,4.42,22,239,36,21,956,00:00:50,,,
1088,17:38:14,5031703,0.26,4.22,22,240,37,20,960,00:00:49,,,
1089,18:02:39,5031726,0.26,4.31,24,240,56,20,960,00:24:25,,,
1090,18:03:21,5031727,0.26,4.33,23,242,40,20,968,00:00:42,,,
1091,18:04:11,5031728,0.26,4.36,24,240,48,19,960,00:00:50,,,
1092,18:05:00,5031729,0.26,4.42,22,240,49,19,960,00:00:49,,,
1093,18:05:50,5031730,0.26,4.24,22,240,57,19,960,00:00:50,,,
1094,18:06:39,5031731,0.26,4.56,26,240,52,20,960,00:00:49,,,
1095,18:07:29,5031732,0.26,4.35,22,240,55,20,960,00:00:50,,,
1096,18:08:18,5031733,0.26,4.39,22,240,52,20,960,00:00:49,,,
1097,18:09:08,5031734,0.26,4.75,24,239,37,20,956,00:00:50,,,
1098,18:09:57,5031735,0.26,4.32,23,240,38,21,960,00:00:49,,,
1099,18:10:47,5031736,0.26,4.42,24,241,39,20,964,00:00:50,,,
1100,18:11:36,5031737,0.26,4.51,24,240,47,19,960,00:00:49,,,
1101,18:12:26,5031738,0.26,4.31,26,240,37,19,960,00:00:50,,,
1102,18:13:16,5031739,0.26,4.43,24,240,46,19,960,00:00:50,,,
1103,18:14:05,5031740,0.26,4.39,24,241,38,19,964,00:00:49,,,
1104,18:14:55,5031741,0.25,4.22,24,241,39,18,964,00:00:50,,,
1105,18:15:44,5031742,0.26,4.27,26,241,37,19,964,00:00:49,,,
1106,18:16:34,5031743,0.26,4.53,22,240,39,19,960,00:00:50,,,
1107,18:17:24,5031744,0.26,4.42,24,242,38,19,968,00:00:50,,,
1108,18:18:13,5031745,0.26,4.42,23,241,54,20,964,00:00:49,,,
1109,18:19:03,5031746,0.26,4.31,23,241,58,20,964,00:00:50,,,
1110,18:19:53,5031747,0.26,4.42,23,243,36,20,972,00:00:50,,,
1111,18:20:42,5031748,0.26,4.42,22,241,56,19,964,00:00:49,,,
1112,18:21:32,5031749,0.26,4.4,24,242,46,19,968,00:00:50,,,
1113,18:22:22,5031750,0.26,4.39,25,240,39,19,960,00:00:50,,,
1114,18:23:12,5031751,0.26,4.49,25,242,38,19,968,00:00:50,,,
1115,18:24:02,5031752,0.26,4.39,24,241,39,19,964,00:00:50,,,
1116,18:25:51,5031753,0.26,4.38,25,242,46,20,968,00:01:49,,,
1117,18:26:40,5031754,0.26,4.31,22,240,57,17,960,00:00:49,,,
1118,18:27:30,5031755,0.26,4.4,23,240,54,17,960,00:00:50,,,
1119,18:28:20,5031756,0.26,4.51,24,239,49,19,956,00:00:50,,,
1120,18:29:09,5031757,0.26,4.42,23,241,42,19,964,00:00:49,,,
1121,18:29:59,5031758,0.26,4.48,25,241,56,19,964,00:00:50,,,
1122,18:30:49,5031759,0.26,4.56,25,241,43,19,964,00:00:50,,,
1123,18:31:39,5031760,0.26,4.4,23,240,53,20,960,00:00:50,,,
1124,18:32:28,5031761,0.26,4.47,24,240,45,19,960,00:00:49,,,
1125,18:33:18,5031762,0.26,4.42,22,241,59,20,964,00:00:50,,,
1126,18:34:08,5031763,0.26,4.48,23,239,58,18,956,00:00:50,,,
1127,18:34:58,5031764,0.26,4.49,22,239,37,19,956,00:00:50,,,
1128,18:35:47,5031765,0.26,4.42,23,239,38,19,956,00:00:49,,,
1129,18:36:37,5031766,0.26,4.33,24,240,56,19,960,00:00:50,,,
1130,18:37:27,5031767,0.26,4.42,23,239,42,20,956,00:00:50,,,
1131,18:38:16,5031768,0.26,4.49,23,240,59,20,960,00:00:49,,,
1132,18:39:06,5031769,0.26,4.28,22,239,37,20,956,00:00:50,,,
1133,18:39:56,5031770,0.26,4.42,25,240,55,20,960,00:00:50,,,
1134,18:40:46,5031771,0.26,4.43,24,239,38,20,956,00:00:50,,,
1135,18:41:36,5031772,0.26,4.61,26,239,53,19,956,00:00:50,,,
1136,18:42:26,5031773,0.26,4.28,22,240,58,19,960,00:00:50,,,
1137,18:43:15,5031774,0.26,4.4,25,240,36,19,960,00:00:49,,,
1138,18:44:05,5031775,0.26,4.44,23,240,39,19,960,00:00:50,,,
1139,18:44:55,5031776,0.26,4.43,25,240,58,19,960,00:00:50,,,
1140,18:45:45,5031777,0.26,4.42,24,240,38,19,960,00:00:50,,,
1141,18:46:35,5031778,0.26,4.43,25,240,39,19,960,00:00:50,,,
1142,18:47:24,5031779,0.26,4.4,25,241,52,19,964,00:00:49,,,
1143,18:48:15,5031780,0.26,4.32,22,240,39,20,960,00:00:51,,,
1144,18:49:04,5031781,0.26,4.49,24,240,38,20,960,00:00:49,,,
1145,18:49:54,5031782,0.26,4.43,22,241,37,19,964,00:00:50,,,
1146,18:50:44,5031783,0.26,4.43,24,241,37,19,964,00:00:50,,,
1147,18:51:34,5031784,0.26,4.53,25,240,36,18,960,00:00:50,,,
1148,18:52:24,5031785,0.26,4.35,25,241,55,20,964,00:00:50,,,
1149,18:53:14,5031786,0.26,4.59,23,239,53,18,956,00:00:50,,,
1150,18:54:04,5031787,0.26,4.37,23,241,58,20,964,00:00:50,,,
1151,18:54:54,5031788,0.26,4.52,23,241,40,20,964,00:00:50,,,
1152,18:55:44,5031789,0.26,4.19,24,240,37,19,960,00:00:50,,,
1153,18:56:33,5031790,0.26,4.42,26,240,39,19,960,00:00:49,,,
1154,18:57:24,5031791,0.26,4.42,22,240,54,19,960,00:00:51,,,
1155,18:58:14,5031792,0.26,4.42,23,239,52,19,956,00:00:50,,,
1156,18:59:04,5031793,0.26,4.46,22,241,53,19,964,00:00:50,,,
1157,18:59:54,5031794,0.26,4.42,25,240,40,20,960,00:00:50,,,
1158,19:00:44,5031795,0.26,4.52,25,241,58,17,964,00:00:50,,,
1159,19:01:34,5031796,0.26,4.42,23,239,40,20,956,00:00:50,,,
1160,19:02:23,5031797,0.26,4.48,23,240,58,18,960,00:00:49,,,
1161,19:03:13,5031798,0.26,4.4,23,240,58,20,960,00:00:50,,,
1162,19:04:03,5031799,0.26,4.44,24,240,43,19,960,00:00:50,,,
1163,19:04:53,5031800,0.26,4.5,25,240,39,19,960,00:00:50,,,
1164,19:05:43,5031801,0.26,4.42,23,240,40,20,960,00:00:50,,,
1165,19:06:33,5031802,0.26,4.42,23,240,38,20,960,00:00:50,,,
1166,19:07:23,5031803,0.26,4.32,24,241,38,19,964,00:00:50,,,
1167,19:08:13,5031804,0.26,4.36,23,241,42,19,964,00:00:50,,,
1168,19:09:03,5031805,0.26,4.34,21,241,39,19,964,00:00:50,,,
1169,19:09:53,5031806,0.26,4.28,24,240,37,19,960,00:00:50,,,
1170,19:10:43,5031807,0.26,4.42,23,240,38,19,960,00:00:50,,,
1171,19:11:33,5031808,0.26,4.25,22,241,47,19,964,00:00:50,,,
1172,19:12:23,5031809,0.26,4.4,23,241,58,20,964,00:00:50,,,
1173,19:13:13,5031810,0.26,4.33,22,240,57,19,960,00:00:50,,,
1174,19:14:04,5031811,0.26,4.4,26,241,38,19,964,00:00:51,,,
1175,19:14:54,5031812,0.26,4.43,23,241,38,19,964,00:00:50,,,
1176,19:15:44,5031813,0.26,4.43,22,239,38,20,956,00:00:50,,,
1177,19:16:34,5031814,0.26,4.38,23,240,43,20,960,00:00:50,,,
1178,19:17:26,5031815,0.26,4.49,25,239,37,19,956,00:00:52,,,
1179,19:18:14,5031816,0.26,4.45,25,239,38,19,956,00:00:48,,,
1180,19:19:04,5031817,0.26,4.38,24,239,37,20,956,00:00:50,,,
1181,19:19:54,5031818,0.26,4.32,25,239,39,19,956,00:00:50,,,
1182,19:20:44,5031819,0.26,4.33,25,241,42,20,964,00:00:50,,,
1183,19:21:34,5031820,0.26,4.32,23,240,38,19,960,00:00:50,,,
1184,19:22:24,5031821,0.26,4.4,23,238,43,19,952,00:00:50,,,
1185,19:23:15,5031822,0.26,4.44,25,240,42,19,960,00:00:51,,,
1186,19:24:05,5031823,0.26,4.38,24,240,49,20,960,00:00:50,,,
1187,19:24:55,5031824,0.26,4.42,24,240,55,20,960,00:00:50,,,
1188,19:25:45,5031825,0.26,4.53,25,239,42,20,956,00:00:50,,,
1189,19:26:36,5031826,0.26,4.31,24,240,57,20,960,00:00:51,,,
1190,19:27:26,5031827,0.26,4.39,22,241,57,20,964,00:00:50,,,
1191,19:28:16,5031828,0.26,4.38,24,240,39,20,960,00:00:50,,,
1192,19:29:06,5031829,0.26,4.4,23,240,57,19,960,00:00:50,,,
1193,19:29:57,5031830,0.26,4.43,23,240,38,20,960,00:00:51,,,
1194,19:30:47,5031831,0.26,4.45,23,240,43,19,960,00:00:50,,,
1195,19:31:37,5031832,0.26,4.36,23,240,40,19,960,00:00:50,,,
1196,19:32:28,5031833,0.26,4.31,22,240,39,19,960,00:00:51,,,
1197,19:33:17,5031834,0.26,4.31,21,240,55,20,960,00:00:49,,,
1198,19:34:07,5031835,0.26,4.44,24,240,57,19,960,00:00:50,,,
1199,19:34:57,5031836,0.26,4.42,22,240,56,19,960,00:00:50,,,
1200,19:35:47,5031837,0.26,4.43,22,240,58,19,960,00:00:50,,,
1201,19:36:37,5031838,0.26,4.33,24,240,42,19,960,00:00:50,,,
1202,19:37:27,5031839,0.26,4.44,23,240,45,20,960,00:00:50,,,
1203,19:38:18,5031840,0.26,4.4,24,240,58,19,960,00:00:51,,,
1204,19:39:08,5031841,0.26,4.4,23,240,50,20,960,00:00:50,,,
1205,19:39:58,5031842,0.26,4.3,24,240,44,20,960,00:00:50,,,
1206,19:40:48,5031843,0.26,4.4,25,240,37,19,960,00:00:50,,,
1207,19:41:38,5031844,0.26,4.33,23,241,57,20,964,00:00:50,,,
1208,19:42:29,5031845,0.26,4.46,22,240,39,20,960,00:00:51,,,
1209,19:43:19,5031846,0.26,4.42,23,240,41,20,960,00:00:50,,,
1210,19:44:09,5031847,0.26,4.4,21,240,48,18,960,00:00:50,,,
1211,19:44:59,5031848,0.26,4.4,24,240,52,19,960,00:00:50,,,
1212,19:45:49,5031849,0.26,4.38,24,241,38,19,964,00:00:50,,,
1213,19:46:40,5031850,0.26,4.33,22,240,39,19,960,00:00:51,,,
1214,19:47:30,5031851,0.26,4.22,21,240,57,19,960,00:00:50,,,
1215,19:48:20,5031852,0.26,4.48,24,240,47,18,960,00:00:50,,,
1216,19:49:10,5031853,0.26,4.43,25,241,56,20,964,00:00:50,,,
1217,19:50:00,5031854,0.26,4.39,24,239,56,20,956,00:00:50,,,
1218,19:50:51,5031855,0.26,4.42,24,239,39,19,956,00:00:51,,,
1219,19:51:41,5031856,0.26,4.42,24,239,52,15,956,00:00:50,,,
1220,19:52:31,5031857,0.26,4.47,22,239,53,17,956,00:00:50,,,
1221,19:53:22,5031858,0.26,4.42,23,239,38,18,956,00:00:51,,,
1222,19:54:12,5031859,0.26,4.48,23,240,48,18,960,00:00:50,,,
1223,19:55:02,5031860,0.26,4.43,24,239,55,18,956,00:00:50,,,
1224,19:55:52,5031861,0.26,4.46,25,240,57,18,960,00:00:50,,,
1225,19:56:42,5031862,0.26,4.33,23,240,38,20,960,00:00:50,,,
1226,19:57:33,5031863,0.26,4.47,23,240,37,19,960,00:00:51,,,
1227,19:58:23,5031864,0.26,4.42,24,239,58,18,956,00:00:50,,,
1228,19:59:13,5031865,0.26,4.4,23,240,35,18,960,00:00:50,,,
1229,20:00:03,5031866,0.26,4.33,22,240,35,18,960,00:00:50,,,
1230,20:00:54,5031867,0.26,4.43,25,240,39,19,960,00:00:51,,,
1231,20:01:44,5031868,0.26,4.33,22,240,34,18,960,00:00:50,,,
1232,20:02:34,5031869,0.26,4.42,24,241,37,19,964,00:00:50,,,
1233,20:03:24,5031870,0.26,4.32,23,240,58,19,960,00:00:50,,,
1234,20:04:14,5031871,0.26,4.52,22,239,54,19,956,00:00:50,,,
1235,20:05:05,5031872,0.26,4.42,25,240,38,19,960,00:00:51,,,
1236,20:05:55,5031873,0.26,4.43,22,240,50,19,960,00:00:50,,,
1237,20:06:45,5031874,0.26,4.55,25,240,51,18,960,00:00:50,,,
1238,20:07:35,5031875,0.26,4.49,25,240,39,19,960,00:00:50,,,
1239,20:08:25,5031876,0.26,4.07,22,240,38,21,960,00:00:50,,,
1240,20:09:16,5031877,0.26,4,20,240,53,19,960,00:00:51,,,
1241,20:10:06,5031878,0.26,4.42,25,240,39,20,960,00:00:50,,,
1242,20:10:56,5031879,0.26,4.33,22,240,35,19,960,00:00:50,,,
1243,20:11:47,5031880,0.26,4.16,22,241,36,20,964,00:00:51,,,
1244,20:12:37,5031881,0.26,4.5,22,239,38,20,956,00:00:50,,,
1245,20:13:27,5031882,0.26,4.46,22,239,41,18,956,00:00:50,,,
1246,20:14:17,5031883,0.26,4.35,24,241,58,19,964,00:00:50,,,
1247,20:15:07,5031884,0.26,4.51,24,240,46,19,960,00:00:50,,,
1248,20:15:57,5031885,0.26,4.58,26,239,36,20,956,00:00:50,,,
1249,20:16:47,5031886,0.26,4.44,25,242,39,19,968,00:00:50,,,
1250,20:17:38,5031887,0.26,4.5,25,242,42,19,968,00:00:51,,,
1251,20:18:28,5031888,0.26,4.47,23,245,37,19,980,00:00:50,,,
1252,20:19:18,5031889,0.26,4.32,24,240,51,20,960,00:00:50,,,
1253,20:20:08,5031890,0.26,4.23,22,242,55,19,968,00:00:50,,,
1254,20:20:58,5031891,0.26,4.42,23,239,44,19,956,00:00:50,,,
1255,20:21:48,5031892,0.26,4.5,22,240,50,18,960,00:00:50,,,
1256,20:22:38,5031893,0.26,4.51,23,239,38,20,956,00:00:50,,,
1257,20:23:29,5031894,0.26,4.14,23,240,57,20,960,00:00:51,,,
1258,20:26:01,5031895,0.26,4.42,24,244,42,27,976,00:02:32,,,
1259,20:26:52,5031896,0.26,4.33,22,241,59,20,964,00:00:51,,,
1260,20:27:42,5031897,0.26,4.46,22,241,57,20,964,00:00:50,,,
1261,20:28:33,5031898,0.26,4.42,23,240,57,19,960,00:00:51,,,
1262,20:29:23,5031899,0.26,4.3,26,240,56,20,960,00:00:50,,,
1263,20:30:14,5031900,0.26,4.38,23,240,49,21,960,00:00:51,,,
1264,20:31:04,5031901,0.26,4.37,22,239,52,21,956,00:00:50,,,
1265,20:31:54,5031902,0.26,4.3,24,241,41,21,964,00:00:50,,,
1266,20:34:32,5031903,0.25,3.84,22,243,57,30,972,00:02:38,,,
1267,20:38:38,5031904,0.26,4.08,22,240,67,31,960,00:04:06,,,
1268,20:39:29,5031905,0.26,4.4,23,240,44,20,960,00:00:51,,,
1269,20:40:19,5031906,0.26,4.46,23,239,48,20,956,00:00:50,,,
1270,20:43:41,5031907,0.26,4.25,23,240,66,29,960,00:03:22,,,
1271,20:45:47,5031908,0.26,4.2,25,235,63,28,940,00:02:06,,,
1272,20:46:38,5031909,0.26,4.43,23,240,42,20,960,00:00:51,,,
1273,20:47:29,5031910,0.26,4.44,23,240,42,20,960,00:00:51,,,
1274,20:48:19,5031911,0.26,4.51,24,239,39,21,956,00:00:50,,,
1275,20:49:09,5031912,0.26,4.25,23,241,57,20,964,00:00:50,,,
1276,20:49:59,5031913,0.26,4.52,24,240,50,19,960,00:00:50,,,
1277,20:50:49,5031914,0.26,4.49,26,240,56,21,960,00:00:50,,,
1278,20:51:39,5031915,0.26,4.4,25,241,56,20,964,00:00:50,,,
1279,20:52:28,5031916,0.26,4.42,23,240,42,20,960,00:00:49,,,
1280,20:53:18,5031917,0.26,4.5,24,240,38,19,960,00:00:50,,,
1281,20:55:12,5031918,0.26,4.33,25,235,61,24,940,00:01:54,,,
1282,21:03:46,5031928,0.26,4.43,24,240,41,19,960,00:08:34,,,
1283,21:04:16,5031929,0.26,4.33,24,241,53,19,964,00:00:30,,,
1284,21:05:06,5031930,0.26,4.45,22,241,41,19,964,00:00:50,,,
1285,21:05:55,5031931,0.26,4.42,22,240,56,19,960,00:00:49,,,
1286,21:06:44,5031932,0.26,4.44,22,240,55,20,960,00:00:49,,,
1287,21:07:33,5031933,0.26,4.55,25,240,50,19,960,00:00:49,,,
1288,21:08:25,5031934,0.26,4.42,24,241,41,20,964,00:00:52,,,
1289,21:09:12,5031935,0.26,4.47,22,241,56,21,964,00:00:47,,,
1290,21:10:01,5031936,0.26,4.37,23,240,49,20,960,00:00:49,,,
1291,21:10:51,5031937,0.26,4.3,23,240,41,19,960,00:00:50,,,
1292,21:11:40,5031938,0.26,4.4,23,240,58,20,960,00:00:49,,,
1293,21:12:29,5031939,0.26,4.22,23,241,41,20,964,00:00:49,,,
1294,21:13:18,5031940,0.26,4.25,23,241,41,19,964,00:00:49,,,
1295,21:14:08,5031941,0.26,4.35,22,240,41,20,960,00:00:50,,,
1296,21:14:57,5031942,0.26,4.33,24,241,39,21,964,00:00:49,,,
1297,21:15:46,5031943,0.26,4.49,24,240,53,22,960,00:00:49,,,
1298,21:16:37,5031944,0.26,4.45,24,240,39,21,960,00:00:51,,,
1299,21:17:25,5031945,0.26,4.37,23,240,54,19,960,00:00:48,,,
1300,21:18:14,5031946,0.26,4.31,23,240,39,18,960,00:00:49,,,
1301,21:19:03,5031947,0.26,4.42,24,240,52,19,960,00:00:49,,,
1302,21:19:52,5031948,0.26,4.47,23,240,42,19,960,00:00:49,,,
1303,21:20:41,5031949,0.26,4.42,24,240,37,20,960,00:00:49,,,
1304,21:21:30,5031950,0.26,4.33,24,240,48,19,960,00:00:49,,,
1305,21:22:20,5031951,0.26,4.42,24,241,40,20,964,00:00:50,,,
1306,21:23:08,5031952,0.26,4.31,22,241,38,20,964,00:00:48,,,
1307,21:23:58,5031953,0.26,4.39,23,240,36,19,960,00:00:50,,,
1308,21:24:47,5031954,0.26,4.48,24,240,54,20,960,00:00:49,,,
1309,21:25:36,5031955,0.26,4.65,25,240,57,20,960,00:00:49,,,
1310,21:26:25,5031956,0.26,4.43,25,240,58,20,960,00:00:49,,,
1311,21:27:15,5031957,0.26,4.35,23,241,42,20,964,00:00:50,,,
1312,21:28:04,5031958,0.26,4.42,24,239,37,20,956,00:00:49,,,
1313,21:28:53,5031959,0.26,4.42,22,240,39,20,960,00:00:49,,,
1314,21:29:42,5031960,0.26,4.44,21,240,37,20,960,00:00:49,,,
1315,21:30:31,5031961,0.26,4.4,24,241,51,19,964,00:00:49,,,
1316,21:31:20,5031962,0.26,4.51,24,240,38,20,960,00:00:49,,,
1317,21:32:09,5031963,0.26,4.4,24,241,55,20,964,00:00:49,,,
1318,21:32:58,5031964,0.26,4.53,25,241,59,18,964,00:00:49,,,
1319,21:33:47,5031965,0.26,4.77,26,241,41,19,964,00:00:49,,,
1320,21:34:36,5031966,0.26,4.43,24,240,59,19,960,00:00:49,,,
1321,21:35:26,5031967,0.26,4.39,23,240,57,20,960,00:00:50,,,
1322,21:36:15,5031968,0.26,4.46,23,240,53,19,960,00:00:49,,,
1323,21:37:04,5031969,0.26,4.47,23,240,42,19,960,00:00:49,,,
1324,21:37:53,5031970,0.26,4.49,26,241,40,19,964,00:00:49,,,
1325,21:38:42,5031971,0.26,4.49,25,242,38,19,968,00:00:49,,,
1326,21:39:31,5031972,0.26,4.4,23,242,38,19,968,00:00:49,,,
1327,21:40:20,5031973,0.26,4.48,23,241,42,20,964,00:00:49,,,
1328,21:41:09,5031974,0.26,4.42,24,241,37,19,964,00:00:49,,,
1329,21:41:58,5031975,0.26,4.5,25,242,40,19,968,00:00:49,,,
1330,21:42:48,5031976,0.26,4.38,23,243,57,19,972,00:00:50,,,
1331,21:43:37,5031977,0.26,4.39,22,241,39,20,964,00:00:49,,,
1332,21:44:26,5031978,0.26,4.46,23,242,53,19,968,00:00:49,,,
1333,21:46:29,5031979,0.26,4.38,23,235,52,20,940,00:02:03,,,
1334,21:47:18,5031980,0.26,4.29,21,241,60,20,964,00:00:49,,,
1335,21:48:07,5031981,0.26,4.53,24,240,37,19,960,00:00:49,,,
1336,21:48:56,5031982,0.26,4.39,24,240,36,20,960,00:00:49,,,
1337,21:49:45,5031983,0.26,4.38,24,240,50,20,960,00:00:49,,,
1338,21:50:34,5031984,0.26,4.52,25,239,40,19,956,00:00:49,,,
1339,21:51:23,5031985,0.26,4.43,22,240,40,20,960,00:00:49,,,
1340,21:52:13,5031986,0.26,4.47,23,241,38,20,964,00:00:50,,,
1341,21:53:01,5031987,0.26,4.47,25,241,59,20,964,00:00:48,,,
1342,21:53:51,5031988,0.26,4.42,23,241,38,21,964,00:00:50,,,
1343,21:54:47,5031989,0.26,4.45,23,243,38,17,972,00:00:56,,,
1344,21:55:36,5031990,0.26,4.52,22,239,35,15,956,00:00:49,,,
1345,21:56:25,5031991,0.26,4.53,25,241,44,16,964,00:00:49,,,
1346,21:57:15,5031992,0.26,4.4,21,241,55,17,964,00:00:50,,,
1347,21:58:03,5031993,0.26,4.52,23,239,52,16,956,00:00:48,,,
1348,21:58:52,5031994,0.26,4.4,24,240,37,20,960,00:00:49,,,
1349,21:59:41,5031995,0.26,4.51,25,241,58,20,964,00:00:49,,,
1350,22:00:30,5031996,0.26,4.44,22,241,50,18,964,00:00:49,,,
1351,22:01:19,5031997,0.26,4.47,25,241,56,18,964,00:00:49,,,
1352,22:02:09,5031998,0.26,4.42,23,242,57,18,968,00:00:50,,,
1353,22:02:57,5031999,0.26,4.4,22,240,57,20,960,00:00:48,,,
1354,22:03:47,5032000,0.26,4.4,24,240,52,19,960,00:00:50,,,
1355,22:04:36,5032001,0.26,4.38,24,240,35,18,960,00:00:49,,,
1356,22:05:25,5032002,0.26,4.34,21,240,37,19,960,00:00:49,,,
1357,22:06:14,5032003,0.26,4.43,24,240,38,19,960,00:00:49,,,
1358,22:07:03,5032004,0.26,4.42,22,242,53,19,968,00:00:49,,,
1359,22:07:53,5032005,0.26,4.42,25,241,56,19,964,00:00:50,,,
1360,22:08:41,5032006,0.26,4.42,22,242,37,19,968,00:00:48,,,
1361,22:09:31,5032007,0.26,4.33,23,241,38,20,964,00:00:50,,,
1362,22:10:20,5032008,0.26,4.4,23,241,36,20,964,00:00:49,,,
1363,22:11:09,5032009,0.26,4.37,22,241,36,20,964,00:00:49,,,
1364,22:11:58,5032010,0.26,4.33,22,241,49,20,964,00:00:49,,,
1365,22:12:47,5032011,0.26,4.42,24,241,42,19,964,00:00:49,,,
1366,22:13:36,5032012,0.26,4.37,22,241,36,19,964,00:00:49,,,
1367,22:14:25,5032013,0.26,4.46,24,241,48,19,964,00:00:49,,,
1368,22:15:14,5032014,0.26,4.42,22,241,49,18,964,00:00:49,,,
1369,22:16:03,5032015,0.26,4.34,25,242,37,20,968,00:00:49,,,
1370,22:16:52,5032016,0.26,4.4,24,240,37,19,960,00:00:49,,,
1371,22:17:41,5032017,0.26,4.52,24,240,40,18,960,00:00:49,,,
1372,22:18:30,5032018,0.26,4.33,23,240,38,19,960,00:00:49,,,
1373,22:19:19,5032019,0.26,4.43,23,240,51,20,960,00:00:49,,,
1374,22:20:08,5032020,0.26,4.45,22,240,41,20,960,00:00:49,,,
1375,22:20:57,5032021,0.26,4.44,22,241,36,19,964,00:00:49,,,
1376,22:21:46,5032022,0.26,4.34,22,241,54,18,964,00:00:49,,,
1377,22:22:35,5032023,0.26,4.43,23,241,54,19,964,00:00:49,,,
1378,22:23:24,5032024,0.26,4.47,22,241,56,20,964,00:00:49,,,
1379,22:24:14,5032025,0.26,4.39,22,245,41,19,980,00:00:50,,,
1380,22:25:02,5032026,0.26,4.42,25,241,57,19,964,00:00:48,,,
1381,22:25:52,5032027,0.26,4.43,23,241,42,18,964,00:00:50,,,
1382,22:26:41,5032028,0.26,4.4,22,241,41,19,964,00:00:49,,,
1383,22:27:30,5032029,0.26,4.5,23,241,39,19,964,00:00:49,,,
1384,22:28:18,5032030,0.26,4.48,22,240,55,19,960,00:00:48,,,
1385,22:29:07,5032031,0.26,4.49,22,241,42,19,964,00:00:49,,,
1386,22:29:56,5032032,0.26,4.4,25,241,38,19,964,00:00:49,,,
1387,22:30:45,5032033,0.26,4.42,23,240,37,19,960,00:00:49,,,
1388,22:31:34,5032034,0.26,4.49,25,241,51,19,964,00:00:49,,,
1389,22:46:57,5032052,0.26,4.4,23,241,52,19,964,00:15:23,,,
1390,22:47:53,5032053,0.25,4.28,24,236,37,16,944,00:00:56,,,
1391,22:48:41,5032054,0.26,4.43,24,242,38,20,968,00:00:48,,,
1392,22:49:30,5032055,0.26,4.42,24,241,51,22,964,00:00:49,,,
1393,22:50:20,5032056,0.26,4.48,25,242,58,19,968,00:00:50,,,
1394,22:51:09,5032057,0.26,4.42,23,242,54,19,968,00:00:49,,,
1395,22:51:58,5032058,0.26,4.43,23,240,52,20,960,00:00:49,,,
1396,22:52:47,5032059,0.26,4.39,25,240,42,20,960,00:00:49,,,
1397,22:53:36,5032060,0.26,4.37,22,241,39,20,964,00:00:49,,,
1398,22:54:25,5032061,0.26,4.4,23,242,54,19,968,00:00:49,,,
1399,22:55:14,5032062,0.26,4.33,21,242,43,19,968,00:00:49,,,
1400,22:56:03,5032063,0.26,4.42,23,241,57,19,964,00:00:49,,,
1401,22:56:53,5032064,0.26,4.44,25,240,57,19,960,00:00:50,,,
1402,22:57:42,5032065,0.26,4.4,24,242,56,19,968,00:00:49,,,
1403,22:58:31,5032066,0.26,4.38,22,244,57,18,976,00:00:49,,,
1404,22:59:20,5032067,0.26,4.37,23,241,42,19,964,00:00:49,,,
1405,23:00:09,5032068,0.26,4.43,24,242,33,19,968,00:00:49,,,
1406,23:00:58,5032069,0.26,4.32,22,242,47,19,968,00:00:49,,,
1407,23:01:47,5032070,0.26,4.51,24,242,37,19,968,00:00:49,,,
1408,23:02:36,5032071,0.26,4.42,24,240,38,20,960,00:00:49,,,
1409,23:03:25,5032072,0.26,4.33,25,240,38,21,960,00:00:49,,,
1410,23:04:14,5032073,0.26,4.43,24,242,56,19,968,00:00:49,,,
1411,23:05:03,5032074,0.26,4.53,25,241,42,19,964,00:00:49,,,
1412,23:05:52,5032075,0.26,4.4,24,242,39,18,968,00:00:49,,,
1413,23:06:41,5032076,0.26,4.42,25,240,49,20,960,00:00:49,,,
1414,23:07:30,5032077,0.26,4.4,23,242,55,21,968,00:00:49,,,
1415,23:08:19,5032078,0.26,4.42,24,241,40,20,964,00:00:49,,,
1416,23:09:09,5032079,0.26,4.52,25,241,55,19,964,00:00:50,,,
